% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.186214	1	1	2	3.15074e-13	664.234	0
0.186214	1	2	1	5.28455e-13	1114.08	0
0.187214	1	1	2	3.34864e-13	705.956	0
0.187214	1	2	1	4.99317e-13	1052.65	0
0.188214	1	1	2	3.56567e-13	751.71	0
0.188214	1	2	1	4.73337e-13	997.881	0
0.189214	1	1	2	3.80016e-13	801.143	0
0.189214	1	2	1	4.50617e-13	949.985	0
0.190214	1	1	2	4.05204e-13	854.245	0
0.190214	1	2	1	4.31188e-13	909.024	0
0.191214	1	1	2	4.31999e-13	910.733	0
0.191214	1	2	1	4.15166e-13	875.247	0
0.192214	1	1	2	4.60241e-13	970.274	0
0.192214	1	2	1	4.02516e-13	848.578	0
0.193214	1	1	2	4.89728e-13	1032.44	0
0.193214	1	2	1	3.93156e-13	828.845	0
0.194214	1	1	2	5.20074e-13	1096.41	0
0.194214	1	2	1	3.86923e-13	815.705	0
0.195214	1	1	2	5.51196e-13	1162.02	0
0.195214	1	2	1	3.83576e-13	808.65	0
0.196214	1	1	2	5.82872e-13	1228.8	0
0.196214	1	2	1	3.82971e-13	807.374	0
0.197214	1	1	2	6.14854e-13	1296.23	0
0.197214	1	2	1	3.84896e-13	811.432	0
0.198214	1	1	2	6.46831e-13	1363.64	0
0.198214	1	2	1	3.89087e-13	820.267	0
0.199214	1	1	2	6.78306e-13	1429.99	0
0.199214	1	2	1	3.95238e-13	833.234	0
0.200214	1	1	2	7.09045e-13	1494.8	0
0.200214	1	2	1	4.02924e-13	849.439	0
0.201214	1	1	2	7.38909e-13	1557.76	0
0.201214	1	2	1	4.11846e-13	868.247	0
0.202214	1	1	2	7.67626e-13	1618.3	0
0.202214	1	2	1	4.21741e-13	889.109	0
0.203214	1	1	2	7.94954e-13	1675.91	0
0.203214	1	2	1	4.32292e-13	911.352	0
0.204214	1	1	2	8.20424e-13	1729.61	0
0.204214	1	2	1	4.43172e-13	934.288	0
0.205214	1	1	2	8.43753e-13	1778.79	0
0.205214	1	2	1	4.5403e-13	957.179	0
0.206214	1	1	2	8.6507e-13	1823.73	0
0.206214	1	2	1	4.64445e-13	979.135	0
0.207214	1	1	2	8.84067e-13	1863.78	0
0.207214	1	2	1	4.74276e-13	999.862	0
0.208214	1	1	2	9.0056e-13	1898.55	0
0.208214	1	2	1	4.83261e-13	1018.8	0
0.209214	1	1	2	9.14251e-13	1927.41	0
0.209214	1	2	1	4.91157e-13	1035.45	0
0.210214	1	1	2	9.24771e-13	1949.59	0
0.210214	1	2	1	4.97654e-13	1049.15	0
0.211214	1	1	2	9.32485e-13	1965.85	0
0.211214	1	2	1	5.02419e-13	1059.19	0
0.212214	1	1	2	9.37354e-13	1976.12	0
0.212214	1	2	1	5.05604e-13	1065.91	0
0.213214	1	1	2	9.39337e-13	1980.3	0
0.213214	1	2	1	5.07181e-13	1069.23	0
0.214214	1	1	2	9.385e-13	1978.53	0
0.214214	1	2	1	5.07112e-13	1069.08	0
0.215214	1	1	2	9.34415e-13	1969.92	0
0.215214	1	2	1	5.05276e-13	1065.22	0
0.216214	1	1	2	9.27588e-13	1955.53	0
0.216214	1	2	1	5.01479e-13	1057.21	0
0.217214	1	1	2	9.18183e-13	1935.7	0
0.217214	1	2	1	4.96084e-13	1045.84	0
0.218214	1	1	2	9.06361e-13	1910.78	0
0.218214	1	2	1	4.89234e-13	1031.39	0
0.219214	1	1	2	8.9227e-13	1881.07	0
0.219214	1	2	1	4.8107e-13	1014.18	0
0.220214	1	1	2	8.7587e-13	1846.5	0
0.220214	1	2	1	4.71753e-13	994.543	0
0.221214	1	1	2	8.57598e-13	1807.98	0
0.221214	1	2	1	4.61348e-13	972.607	0
0.222214	1	1	2	8.37937e-13	1766.53	0
0.222214	1	2	1	4.50318e-13	949.354	0
